STATIONS_ID,MESS_DATUM_BEGINN,MESS_DATUM_ENDE,QN_4,MO_N,MO_TT,MO_TX,MO_TN,MO_FK,MX_TX,MX_FX,MX_TN,MO_SD_S,QN_6,MO_RR,MX_RS,eor
       3404,18530101,18530131,    5,  -999,   3.70,    -999,    -999,-999,-999,-999,-999,-999,    5,    84.0,-999,eor
       3404,18530201,18530228,    5,  -999,  -0.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    47.0,-999,eor
       3404,18530301,18530331,    5,  -999,   0.70,    -999,    -999,-999,-999,-999,-999,-999,    5,    36.0,-999,eor
       3404,18530401,18530430,    5,  -999,   6.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    98.0,-999,eor
       3404,18530501,18530531,    5,  -999,  12.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    34.0,-999,eor
       3404,18530601,18530630,    5,  -999,  16.30,    -999,    -999,-999,-999,-999,-999,-999,    5,   115.0,-999,eor
       3404,18530701,18530731,    5,  -999,  17.70,    -999,    -999,-999,-999,-999,-999,-999,    5,    68.0,-999,eor
       3404,18530801,18530831,    5,  -999,  16.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    85.0,-999,eor
       3404,18530901,18530930,    5,  -999,  14.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    87.0,-999,eor
       3404,18531001,18531031,    5,  -999,  10.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    63.0,-999,eor
       3404,18531101,18531130,    5,  -999,   3.20,    -999,    -999,-999,-999,-999,-999,-999,    5,     3.0,-999,eor
       3404,18531201,18531231,    5,  -999,  -3.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    26.0,-999,eor
       3404,18540101,18540131,    5,  -999,   2.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    52.0,-999,eor
       3404,18540201,18540228,    5,  -999,   1.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    65.0,-999,eor
       3404,18540301,18540331,    5,  -999,   5.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    10.0,-999,eor
       3404,18540401,18540430,    5,  -999,   8.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    36.0,-999,eor
       3404,18540501,18540531,    5,  -999,  12.30,    -999,    -999,-999,-999,-999,-999,-999,    5,   125.0,-999,eor
       3404,18540601,18540630,    5,  -999,  15.20,    -999,    -999,-999,-999,-999,-999,-999,    5,   101.0,-999,eor
       3404,18540701,18540731,    5,  -999,  18.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    36.0,-999,eor
       3404,18540801,18540831,    5,  -999,  16.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    67.0,-999,eor
       3404,18540901,18540930,    5,  -999,  13.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    41.0,-999,eor
       3404,18541001,18541031,    5,  -999,   9.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    92.0,-999,eor
       3404,18541101,18541130,    5,  -999,   3.10,    -999,    -999,-999,-999,-999,-999,-999,    5,    56.0,-999,eor
       3404,18541201,18541231,    5,  -999,   3.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    44.0,-999,eor
       3404,18550101,18550131,    5,  -999,  -2.10,    -999,    -999,-999,-999,-999,-999,-999,    5,    20.0,-999,eor
       3404,18550201,18550228,    5,  -999,  -5.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    28.0,-999,eor
       3404,18550301,18550331,    5,  -999,   1.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    45.0,-999,eor
       3404,18550401,18550430,    5,  -999,   6.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    36.0,-999,eor
       3404,18550501,18550531,    5,  -999,  10.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    84.0,-999,eor
       3404,18550601,18550630,    5,  -999,  15.90,    -999,    -999,-999,-999,-999,-999,-999,    5,   112.0,-999,eor
       3404,18550701,18550731,    5,  -999,  16.90,    -999,    -999,-999,-999,-999,-999,-999,    5,   113.0,-999,eor
       3404,18550801,18550831,    5,  -999,  17.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    43.0,-999,eor
       3404,18550901,18550930,    5,  -999,  13.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    11.0,-999,eor
       3404,18551001,18551031,    5,  -999,  11.10,    -999,    -999,-999,-999,-999,-999,-999,    5,   107.0,-999,eor
       3404,18551101,18551130,    5,  -999,   2.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    38.0,-999,eor
       3404,18551201,18551231,    5,  -999,  -1.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    33.0,-999,eor
       3404,18560101,18560131,    5,  -999,   2.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    47.0,-999,eor
       3404,18560201,18560229,    5,  -999,   4.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    67.0,-999,eor
       3404,18560301,18560331,    5,  -999,   3.00,    -999,    -999,-999,-999,-999,-999,-999,    5,     9.0,-999,eor
       3404,18560401,18560430,    5,  -999,   8.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    60.0,-999,eor
       3404,18560501,18560531,    5,  -999,  11.10,    -999,    -999,-999,-999,-999,-999,-999,    5,   133.0,-999,eor
       3404,18560601,18560630,    5,  -999,  15.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    77.0,-999,eor
       3404,18560701,18560731,    5,  -999,  15.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    46.0,-999,eor
       3404,18560801,18560831,    5,  -999,  17.40,    -999,    -999,-999,-999,-999,-999,-999,    5,   137.0,-999,eor
       3404,18560901,18560930,    5,  -999,  13.10,    -999,    -999,-999,-999,-999,-999,-999,    5,    59.0,-999,eor
       3404,18561001,18561031,    5,  -999,  10.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    32.0,-999,eor
       3404,18561101,18561130,    5,  -999,   2.40,    -999,    -999,-999,-999,-999,-999,-999,    5,   108.0,-999,eor
       3404,18561201,18561231,    5,  -999,   3.70,    -999,    -999,-999,-999,-999,-999,-999,    5,    52.0,-999,eor
       3404,18570101,18570131,    5,  -999,   0.10,    -999,    -999,-999,-999,-999,-999,-999,    5,    50.0,-999,eor
       3404,18570201,18570228,    5,  -999,   2.40,    -999,    -999,-999,-999,-999,-999,-999,    5,     2.0,-999,eor
       3404,18570301,18570331,    5,  -999,   3.90,    -999,    -999,-999,-999,-999,-999,-999,    5,    48.0,-999,eor
       3404,18570401,18570430,    5,  -999,   7.90,    -999,    -999,-999,-999,-999,-999,-999,    5,    47.0,-999,eor
       3404,18570501,18570531,    5,  -999,  13.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    51.0,-999,eor
       3404,18570601,18570630,    5,  -999,  17.10,    -999,    -999,-999,-999,-999,-999,-999,    5,    39.0,-999,eor
       3404,18570701,18570731,    5,  -999,  18.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    79.0,-999,eor
       3404,18570801,18570831,    5,  -999,  20.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    29.0,-999,eor
       3404,18570901,18570930,    5,  -999,  15.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    39.0,-999,eor
       3404,18571001,18571031,    5,  -999,  11.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    24.0,-999,eor
       3404,18571101,18571130,    5,  -999,   5.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    20.0,-999,eor
       3404,18571201,18571231,    5,  -999,   4.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    26.0,-999,eor
       3404,18580101,18580131,    5,  -999,  -0.10,    -999,    -999,-999,-999,-999,-999,-999,    5,    34.0,-999,eor
       3404,18580201,18580228,    5,  -999,  -1.00,    -999,    -999,-999,-999,-999,-999,-999,    5,     4.0,-999,eor
       3404,18580301,18580331,    5,  -999,   2.30,    -999,    -999,-999,-999,-999,-999,-999,    5,     4.0,-999,eor
       3404,18580401,18580430,    5,  -999,   8.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    20.0,-999,eor
       3404,18580501,18580531,    5,  -999,  11.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    26.0,-999,eor
       3404,18580601,18580630,    5,  -999,  20.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    15.0,-999,eor
       3404,18580701,18580731,    5,  -999,  17.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    49.0,-999,eor
       3404,18580801,18580831,    5,  -999,  18.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    56.0,-999,eor
       3404,18580901,18580930,    5,  -999,  16.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    30.0,-999,eor
       3404,18581001,18581031,    5,  -999,   9.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    28.0,-999,eor
       3404,18581101,18581130,    5,  -999,   0.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    24.0,-999,eor
       3404,18581201,18581231,    5,  -999,   2.70,    -999,    -999,-999,-999,-999,-999,-999,    5,    50.0,-999,eor
       3404,18590101,18590131,    5,  -999,   3.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    30.0,-999,eor
       3404,18590201,18590228,    5,  -999,   5.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    54.0,-999,eor
       3404,18590301,18590331,    5,  -999,   7.70,    -999,    -999,-999,-999,-999,-999,-999,    5,   104.0,-999,eor
       3404,18590401,18590430,    5,  -999,   8.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    90.0,-999,eor
       3404,18590501,18590531,    5,  -999,  13.90,    -999,    -999,-999,-999,-999,-999,-999,    5,    23.0,-999,eor
       3404,18590601,18590630,    5,  -999,  18.10,    -999,    -999,-999,-999,-999,-999,-999,    5,    74.0,-999,eor
       3404,18590701,18590731,    5,  -999,  20.30,    -999,    -999,-999,-999,-999,-999,-999,    5,   127.0,-999,eor
       3404,18590801,18590831,    5,  -999,  18.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    41.0,-999,eor
       3404,18590901,18590930,    5,  -999,  14.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    89.0,-999,eor
       3404,18591001,18591031,    5,  -999,  11.10,    -999,    -999,-999,-999,-999,-999,-999,    5,    63.0,-999,eor
       3404,18591101,18591130,    5,  -999,   4.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    60.0,-999,eor
       3404,18591201,18591231,    5,  -999,   0.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    55.0,-999,eor
       3404,18600101,18600131,    5,  -999,   3.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    57.0,-999,eor
       3404,18600201,18600229,    5,  -999,   0.10,    -999,    -999,-999,-999,-999,-999,-999,    5,    62.0,-999,eor
       3404,18600301,18600331,    5,  -999,   3.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    96.0,-999,eor
       3404,18600401,18600430,    5,  -999,   7.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    42.0,-999,eor
       3404,18600501,18600531,    5,  -999,  13.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    62.0,-999,eor
       3404,18600601,18600630,    5,  -999,  15.70,    -999,    -999,-999,-999,-999,-999,-999,    5,   105.0,-999,eor
       3404,18600701,18600731,    5,  -999,  16.10,    -999,    -999,-999,-999,-999,-999,-999,    5,    52.0,-999,eor
       3404,18600801,18600831,    5,  -999,  15.60,    -999,    -999,-999,-999,-999,-999,-999,    5,   117.0,-999,eor
       3404,18600901,18600930,    5,  -999,  13.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    75.0,-999,eor
       3404,18601001,18601031,    5,  -999,   9.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    52.0,-999,eor
       3404,18601101,18601130,    5,  -999,   2.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    34.0,-999,eor
       3404,18601201,18601231,    5,  -999,   0.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    49.0,-999,eor
       3404,18610101,18610131,    5,  -999,  -3.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    52.0,-999,eor
       3404,18610201,18610228,    5,  -999,   5.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    25.0,-999,eor
       3404,18610301,18610331,    5,  -999,   6.70,    -999,    -999,-999,-999,-999,-999,-999,    5,   113.0,-999,eor
       3404,18610401,18610430,    5,  -999,   7.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    22.0,-999,eor
       3404,18610501,18610531,    5,  -999,  11.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    72.0,-999,eor
       3404,18610601,18610630,    5,  -999,  18.00,    -999,    -999,-999,-999,-999,-999,-999,    5,   131.0,-999,eor
       3404,18610701,18610731,    5,  -999,  17.80,    -999,    -999,-999,-999,-999,-999,-999,    5,   118.0,-999,eor
       3404,18610801,18610831,    5,  -999,  18.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    65.0,-999,eor
       3404,18610901,18610930,    5,  -999,  14.50,    -999,    -999,-999,-999,-999,-999,-999,    5,   101.0,-999,eor
       3404,18611001,18611031,    5,  -999,  11.00,    -999,    -999,-999,-999,-999,-999,-999,    5,     2.0,-999,eor
       3404,18611101,18611130,    5,  -999,   5.20,    -999,    -999,-999,-999,-999,-999,-999,    5,   101.0,-999,eor
       3404,18611201,18611231,    5,  -999,   3.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    34.0,-999,eor
       3404,18620101,18620131,    5,  -999,   0.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    50.0,-999,eor
       3404,18620201,18620228,    5,  -999,   2.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    31.0,-999,eor
       3404,18620301,18620331,    5,  -999,   7.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    34.0,-999,eor
       3404,18620401,18620430,    5,  -999,  10.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    34.0,-999,eor
       3404,18620501,18620531,    5,  -999,  15.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    78.0,-999,eor
       3404,18620601,18620630,    5,  -999,  13.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    75.0,-999,eor
       3404,18620701,18620731,    5,  -999,  15.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    89.0,-999,eor
       3404,18620801,18620831,    5,  -999,  16.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    44.0,-999,eor
       3404,18620901,18620930,    5,  -999,  14.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    21.0,-999,eor
       3404,18621001,18621031,    5,  -999,  11.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    99.0,-999,eor
       3404,18621101,18621130,    5,  -999,   5.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    32.0,-999,eor
       3404,18621201,18621231,    5,  -999,   4.10,    -999,    -999,-999,-999,-999,-999,-999,    5,   102.0,-999,eor
       3404,18630101,18630131,    5,  -999,   4.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    79.0,-999,eor
       3404,18630201,18630228,    5,  -999,   4.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    24.0,-999,eor
       3404,18630301,18630331,    5,  -999,   6.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    37.0,-999,eor
       3404,18630401,18630430,    5,  -999,   8.90,    -999,    -999,-999,-999,-999,-999,-999,    5,    44.0,-999,eor
       3404,18630501,18630531,    5,  -999,  12.20,    -999,    -999,-999,-999,-999,-999,-999,    5,     9.0,-999,eor
       3404,18630601,18630630,    5,  -999,  15.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    67.0,-999,eor
       3404,18630701,18630731,    5,  -999,  15.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    28.0,-999,eor
       3404,18630801,18630831,    5,  -999,  17.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    35.0,-999,eor
       3404,18630901,18630930,    5,  -999,  13.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    82.0,-999,eor
       3404,18631001,18631031,    5,  -999,  11.90,    -999,    -999,-999,-999,-999,-999,-999,    5,    16.0,-999,eor
       3404,18631101,18631130,    5,  -999,   5.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    62.0,-999,eor
       3404,18631201,18631231,    5,  -999,   4.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    72.0,-999,eor
       3404,18640101,18640131,    5,  -999,  -1.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    36.0,-999,eor
       3404,18640201,18640229,    5,  -999,   0.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    33.0,-999,eor
       3404,18640301,18640331,    5,  -999,   5.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    58.0,-999,eor
       3404,18640401,18640430,    5,  -999,   7.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    29.0,-999,eor
       3404,18640501,18640531,    5,  -999,  11.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    26.0,-999,eor
       3404,18640601,18640630,    5,  -999,  15.10,    -999,    -999,-999,-999,-999,-999,-999,    5,    89.0,-999,eor
       3404,18640701,18640731,    5,  -999,  16.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    56.0,-999,eor
       3404,18640801,18640831,    5,  -999,  14.10,    -999,    -999,-999,-999,-999,-999,-999,    5,   103.0,-999,eor
       3404,18640901,18640930,    5,  -999,  13.70,    -999,    -999,-999,-999,-999,-999,-999,    5,    28.0,-999,eor
       3404,18641001,18641031,    5,  -999,   8.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    23.0,-999,eor
       3404,18641101,18641130,    5,  -999,   3.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    41.0,-999,eor
       3404,18641201,18641231,    5,  -999,  -0.40,    -999,    -999,-999,-999,-999,-999,-999,-999,-999,-999,eor
       3404,18650101,18650131,    5,  -999,   1.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    82.0,-999,eor
       3404,18650201,18650228,    5,  -999,  -2.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    31.0,-999,eor
       3404,18650301,18650331,    5,  -999,   0.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    34.0,-999,eor
       3404,18650401,18650430,    5,  -999,  11.50,    -999,    -999,-999,-999,-999,-999,-999,    5,     7.0,-999,eor
       3404,18650501,18650531,    5,  -999,  16.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    51.0,-999,eor
       3404,18650601,18650630,    5,  -999,  14.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    35.0,-999,eor
       3404,18650701,18650731,    5,  -999,  19.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    81.0,-999,eor
       3404,18650801,18650831,    5,  -999,  16.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    94.0,-999,eor
       3404,18650901,18650930,    5,  -999,  17.20,    -999,    -999,-999,-999,-999,-999,-999,    5,     6.0,-999,eor
       3404,18651001,18651031,    5,  -999,  11.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    63.0,-999,eor
       3404,18651101,18651130,    5,  -999,   7.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    37.0,-999,eor
       3404,18651201,18651231,    5,  -999,   2.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    15.0,-999,eor
       3404,18660101,18660131,    5,  -999,   5.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    56.0,-999,eor
       3404,18660201,18660228,    5,  -999,   5.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    72.0,-999,eor
       3404,18660301,18660331,    5,  -999,   4.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    36.0,-999,eor
       3404,18660401,18660430,    5,  -999,   9.70,    -999,    -999,-999,-999,-999,-999,-999,    5,    37.0,-999,eor
       3404,18660501,18660531,    5,  -999,  10.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    50.0,-999,eor
       3404,18660601,18660630,    5,  -999,  18.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    42.0,-999,eor
       3404,18660701,18660731,    5,  -999,  16.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    82.0,-999,eor
       3404,18660801,18660831,    5,  -999,  15.70,    -999,    -999,-999,-999,-999,-999,-999,    5,    70.0,-999,eor
       3404,18660901,18660930,    5,  -999,  15.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    85.0,-999,eor
       3404,18661001,18661031,    5,  -999,   8.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    18.0,-999,eor
       3404,18661101,18661130,    5,  -999,   6.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    99.0,-999,eor
       3404,18661201,18661231,    5,  -999,   4.30,    -999,    -999,-999,-999,-999,-999,-999,    5,   114.0,-999,eor
       3404,18670101,18670131,    5,  -999,   1.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    82.0,-999,eor
       3404,18670201,18670228,    5,  -999,   6.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    75.0,-999,eor
       3404,18670301,18670331,    5,  -999,   2.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    39.0,-999,eor
       3404,18670401,18670430,    5,  -999,   9.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    84.0,-999,eor
       3404,18670501,18670531,    5,  -999,  12.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    34.0,-999,eor
       3404,18670601,18670630,    5,  -999,  15.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    24.0,-999,eor
       3404,18670701,18670731,    5,  -999,  15.00,    -999,    -999,-999,-999,-999,-999,-999,    5,   141.0,-999,eor
       3404,18670801,18670831,    5,  -999,  18.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    14.0,-999,eor
       3404,18670901,18670930,    5,  -999,  15.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    24.0,-999,eor
       3404,18671001,18671031,    5,  -999,   9.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    44.0,-999,eor
       3404,18671101,18671130,    5,  -999,   5.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    23.0,-999,eor
       3404,18671201,18671231,    5,  -999,   1.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    96.0,-999,eor
       3404,18680101,18680131,    5,  -999,   1.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    96.0,-999,eor
       3404,18680201,18680229,    5,  -999,   5.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    41.0,-999,eor
       3404,18680301,18680331,    5,  -999,   5.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    59.0,-999,eor
       3404,18680401,18680430,    5,  -999,   8.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    56.0,-999,eor
       3404,18680501,18680531,    5,  -999,  17.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    39.0,-999,eor
       3404,18680601,18680630,    5,  -999,  17.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    19.0,-999,eor
       3404,18680701,18680731,    5,  -999,  20.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    27.0,-999,eor
       3404,18680801,18680831,    5,  -999,  19.40,    -999,    -999,-999,-999,-999,-999,-999,    5,   116.0,-999,eor
       3404,18680901,18680930,    5,  -999,  16.10,    -999,    -999,-999,-999,-999,-999,-999,    5,    34.0,-999,eor
       3404,18681001,18681031,    5,  -999,   9.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    96.0,-999,eor
       3404,18681101,18681130,    5,  -999,   4.90,    -999,    -999,-999,-999,-999,-999,-999,    5,    69.0,-999,eor
       3404,18681201,18681231,    5,  -999,   7.10,    -999,    -999,-999,-999,-999,-999,-999,    5,   113.0,-999,eor
       3404,18690101,18690131,    5,  -999,   2.10,    -999,    -999,-999,-999,-999,-999,-999,    5,    41.0,-999,eor
       3404,18690201,18690228,    5,  -999,   6.80,    -999,    -999,-999,-999,-999,-999,-999,    5,   119.0,-999,eor
       3404,18690301,18690331,    5,  -999,   2.90,    -999,    -999,-999,-999,-999,-999,-999,    5,    36.0,-999,eor
       3404,18690401,18690430,    5,  -999,  11.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    12.0,-999,eor
       3404,18690501,18690531,    5,  -999,  12.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    86.0,-999,eor
       3404,18690601,18690630,    5,  -999,  13.10,    -999,    -999,-999,-999,-999,-999,-999,    5,    23.0,-999,eor
       3404,18690701,18690731,    5,  -999,  18.70,    -999,    -999,-999,-999,-999,-999,-999,    5,     7.0,-999,eor
       3404,18690801,18690831,    5,  -999,  15.50,    -999,    -999,-999,-999,-999,-999,-999,    5,   109.0,-999,eor
       3404,18690901,18690930,    5,  -999,  14.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    54.0,-999,eor
       3404,18691001,18691031,    5,  -999,   8.70,    -999,    -999,-999,-999,-999,-999,-999,    5,    81.0,-999,eor
       3404,18691101,18691130,    5,  -999,   5.00,    -999,    -999,-999,-999,-999,-999,-999,    5,   140.0,-999,eor
       3404,18691201,18691231,    5,  -999,   2.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    89.0,-999,eor
       3404,18700101,18700131,    5,  -999,   2.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    63.0,-999,eor
       3404,18700201,18700228,    5,  -999,  -0.70,    -999,    -999,-999,-999,-999,-999,-999,    5,     6.0,-999,eor
       3404,18700301,18700331,    5,  -999,   3.70,    -999,    -999,-999,-999,-999,-999,-999,    5,    47.0,-999,eor
       3404,18700401,18700430,    5,  -999,   9.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    30.0,-999,eor
       3404,18700501,18700531,    5,  -999,  12.50,    -999,    -999,-999,-999,-999,-999,-999,    5,    43.0,-999,eor
       3404,18700601,18700630,    5,  -999,  15.20,    -999,    -999,-999,-999,-999,-999,-999,    5,    92.0,-999,eor
       3404,18700701,18700731,    5,  -999,  18.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    85.0,-999,eor
       3404,18700801,18700831,    5,  -999,  16.40,    -999,    -999,-999,-999,-999,-999,-999,    5,   133.0,-999,eor
       3404,18700901,18700930,    5,  -999,  12.80,    -999,    -999,-999,-999,-999,-999,-999,    5,    69.0,-999,eor
       3404,18701001,18701031,    5,  -999,   9.30,    -999,    -999,-999,-999,-999,-999,-999,    5,   118.0,-999,eor
       3404,18701101,18701130,    5,  -999,   5.70,    -999,    -999,-999,-999,-999,-999,-999,    5,    39.0,-999,eor
       3404,18701201,18701231,    5,  -999,  -2.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    90.0,-999,eor
       3404,18710101,18710131,    5,  -999,  -1.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    24.0,-999,eor
       3404,18710201,18710228,    5,  -999,   2.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    38.0,-999,eor
       3404,18710301,18710331,    5,  -999,   7.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    26.0,-999,eor
       3404,18710401,18710430,    5,  -999,   8.20,    -999,    -999,-999,-999,-999,-999,-999,    5,   104.0,-999,eor
       3404,18710501,18710531,    5,  -999,  10.40,    -999,    -999,-999,-999,-999,-999,-999,    5,    42.0,-999,eor
       3404,18710601,18710630,    5,  -999,  14.00,    -999,    -999,-999,-999,-999,-999,-999,    5,   150.0,-999,eor
       3404,18710701,18710731,    5,  -999,  17.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    81.0,-999,eor
       3404,18710801,18710831,    5,  -999,  17.60,    -999,    -999,-999,-999,-999,-999,-999,    5,    52.0,-999,eor
       3404,18710901,18710930,    5,  -999,  15.00,    -999,    -999,-999,-999,-999,-999,-999,    5,    52.0,-999,eor
       3404,18711001,18711031,    5,  -999,   7.90,    -999,    -999,-999,-999,-999,-999,-999,    5,    73.0,-999,eor
       3404,18711101,18711130,    5,  -999,   2.30,    -999,    -999,-999,-999,-999,-999,-999,    5,    25.0,-999,eor
